text,label,source,text_clean,tokens
"Boulder Station's poor cousin to the restaurant bearing the same name (but virtually no other similarities) at Sunset Station.\n\nWhere Sunset's Guad features a relaxingly lit, thematically decorated restaurant area, this one is a glaringly bright, cramped quarters affair with a cafeteria feel about it. There's a self-help salsa bar that gets extremely messy and unsanitary looking, with significantly fewer options than the other location's extensive array.\n\nThe restaurant can get very noisy and kid-tastic also. \n\nFood quality isn't up to par with what we are used to from the Guadalajara name either. I'll be sticking to the Sunset location.",0,huggingface_baseline,"boulder station's poor cousin to the restaurant bearing the same name but virtually no other similarities at sunset station.nnwhere sunset's guad features a relaxingly lit, thematically decorated restaurant area, this one is a glaringly bright, cramped quarters affair with a cafeteria feel about it. there's a selfhelp salsa bar that gets extremely messy and unsanitary looking, with significantly fewer options than the other location's extensive array.nnthe restaurant can get very noisy and kidtastic also. nnfood quality isn't up to par with what we are used to from the guadalajara name either. i'll be sticking to the sunset location.",boulder station poor cousin restaurant bear virtually similarity sunset sunset guad feature relaxingly light thematically decorate restaurant area glaringly bright cramped quarter affair cafeteria feel selfhelp salsa bar get extremely messy unsanitary looking significantly few option location extensive restaurant noisy kidtastic nnfood quality par guadalajara stick sunset location
"Absolutely wonderful! I've been to Mesa Grill before, it always is delish! As an appetizer i had the TIGER SHRIMP + ROASTED GARLIC CORN TAMALE * Corn - Cilantro Sauce. Then for an entree, NEW MEXICAN SPICE RUBBED PORK TENDERLOIN * Bourbon - Ancho Chile Sauce Sweet Potato Tamale + Crushed Pecan Butter. It was divine!!! It was cooked perfectly and the sauce was spicy, just like I like it! For dessert, I had the coconut layer cake - YUMMY! I will def be going back!",1,huggingface_baseline,"absolutely wonderful! i've been to mesa grill before, it always is delish! as an appetizer i had the tiger shrimp roasted garlic corn tamale corn cilantro sauce. then for an entree, new mexican spice rubbed pork tenderloin bourbon ancho chile sauce sweet potato tamale crushed pecan butter. it was divine!!! it was cooked perfectly and the sauce was spicy, just like i like it! for dessert, i had the coconut layer cake yummy! i will def be going back!",absolutely wonderful mesa grill delish appetizer tiger shrimp roasted garlic corn tamale corn cilantro sauce entree new mexican spice rub pork tenderloin bourbon ancho chile sauce sweet potato tamale crush pecan butter divine cook perfectly sauce spicy like like dessert coconut layer cake yummy def go
Holy moly Philly cheesesteak!! I have never felt so excited and happy to be at a restaurant. Cindy was one of the best servers I've had. First time here and definitely won't be my last!!,1,huggingface_baseline,holy moly philly cheesesteak!! i have never felt so excited and happy to be at a restaurant. cindy was one of the best servers i've had. first time here and definitely won't be my last!!,holy moly philly cheesesteak feel excited happy restaurant cindy good server time definitely will
"Best rated burger joint with price and quality hands-down. It may not look like a whole lot from the outside, but you should be able to tell my the locals mixed with visitors it's a hot-spot.\n\n- Friendly servers and atmosphere\n- Quality food\n- Can be a bit messy, careful!\n- Reasonably priced\n- Parking can be tricky\n- Check the photos!\n\nYou can easily get lunch for two under $20 with drinks and starter.\n\nI finished up a Spartan Race and headed over to Pinky's to recoup. I needed a massive amount of protein and some potassium for my aching body.\n\nI ordered up some some fried pickles because they usually hit the spot when your starving and don't take long to get to your table. Greg's pickles ($3.95 small) were tasty but not my favorite part of the meal, just too greasy.\n\nI love the whole concept of ordering burgers here, basically you pick 1-3 5oz patties and choose from three styles and can add any additions. EVERYTHING includes mayo, lettuce, tomato, onion & dill pickles. I ordered the WESTSIDE which comes with mustard, chili, slaw & onion. You can also pick DING DONG STYLE with crunchy peanut butter, honey-cilantro slaw and hot sriracha sauce. Whatever floats your boat!\n\nThe Mammoth westside style ($5.75) was such a beast. It wasn't very wide but was quite the skyscraper. Can you say jaw fatigue? It really hit the spot. \n\nMy wife picked up the Green Chile Pork ($6.25) and we both loved it. You can't go wrong with marinated pork grilled with pineapple slices, melted swiss cheese, arugula and jamaican mayonnaise on a seeded bun. The sauce had so much flavor and pineapple added such a boost.\n\nI loved this place, although I could have went without the pickles. This will be a place I stop at often when in the area!",1,huggingface_baseline,"best rated burger joint with price and quality handsdown. it may not look like a whole lot from the outside, but you should be able to tell my the locals mixed with visitors it's a hotspot.nn friendly servers and atmospheren quality foodn can be a bit messy, careful!n reasonably pricedn parking can be trickyn check the photos!nnyou can easily get lunch for two under 20 with drinks and starter.nni finished up a spartan race and headed over to pinky's to recoup. i needed a massive amount of protein and some potassium for my aching body.nni ordered up some some fried pickles because they usually hit the spot when your starving and don't take long to get to your table. greg's pickles 3.95 small were tasty but not my favorite part of the meal, just too greasy.nni love the whole concept of ordering burgers here, basically you pick 13 5oz patties and choose from three styles and can add any additions. everything includes mayo, lettuce, tomato, onion dill pickles. i ordered the westside which comes with mustard, chili, slaw onion. you can also pick ding dong style with crunchy peanut butter, honeycilantro slaw and hot sriracha sauce. whatever floats your boat!nnthe mammoth westside style 5.75 was such a beast. it wasn't very wide but was quite the skyscraper. can you say jaw fatigue? it really hit the spot. nnmy wife picked up the green chile pork 6.25 and we both loved it. you can't go wrong with marinated pork grilled with pineapple slices, melted swiss cheese, arugula and jamaican mayonnaise on a seeded bun. the sauce had so much flavor and pineapple added such a boost.nni loved this place, although i could have went without the pickles. this will be a place i stop at often when in the area!",well rate burger joint price quality handsdown look like lot outside able tell local mix visitor friendly server atmospheren quality foodn bit messy reasonably pricedn parking trickyn check easily lunch drink finish spartan race head pinky recoup need massive protein potassium aching order fried pickle usually hit spot starving long table greg pickle small tasty favorite meal love concept order burger basically pick oz patty choose style add addition include mayo lettuce tomato onion dill pickle order westside come mustard chili slaw onion pick ding dong style crunchy peanut butter honeycilantro slaw hot sriracha sauce float mammoth westside style beast wide skyscraper jaw fatigue hit spot nnmy wife pick green chile pork love wrong marinate pork grill pineapple slice melt swiss cheese arugula jamaican mayonnaise seeded bun sauce flavor pineapple add love place go pickle place stop area
"I had a table at the club and bought ridiculously overpriced drinks all day. I parked at the Encore hotel since that is the sponsoring hotel. At the end if the day they wouldn't let me walk inside the Encore hotel to get to my car. I was forced to walk outside in 100+ heat, down some awful alley smelling of hobo piss and rotting food to get to my rides car.  The host was inconsiderate and would not never entertain the idea of letting me inside the hotel to get back to my car. I was bone dry with not a drop if water on me. The pool was a mere 3 feet deep and I could not see the bottom. The pool reeked of piss and the bounces were sexist only letting girls in skanky bikinis on the platform to dance. One guy jumped up and was forcefully ripped off the platform in less than 30 seconds. They don't understand their clientele, nickel and dime you at every available moment. I'd avoid this pool during your vacation at all costs.",0,huggingface_baseline,"i had a table at the club and bought ridiculously overpriced drinks all day. i parked at the encore hotel since that is the sponsoring hotel. at the end if the day they wouldn't let me walk inside the encore hotel to get to my car. i was forced to walk outside in 100 heat, down some awful alley smelling of hobo piss and rotting food to get to my rides car. the host was inconsiderate and would not never entertain the idea of letting me inside the hotel to get back to my car. i was bone dry with not a drop if water on me. the pool was a mere 3 feet deep and i could not see the bottom. the pool reeked of piss and the bounces were sexist only letting girls in skanky bikinis on the platform to dance. one guy jumped up and was forcefully ripped off the platform in less than 30 seconds. they don't understand their clientele, nickel and dime you at every available moment. i'd avoid this pool during your vacation at all costs.",table club buy ridiculously overprice drink day park encore hotel sponsor hotel end day let walk inside encore hotel car force walk outside heat awful alley smell hobo piss rot food ride car host inconsiderate entertain idea let inside hotel car bone dry drop water pool mere foot deep pool reek piss bounce sexist let girl skanky bikinis platform dance guy jump forcefully rip platform second understand clientele nickel dime available moment avoid pool vacation cost
"Very friendly, the menu is awesome sarap talaga.",1,huggingface_baseline,"very friendly, the menu is awesome sarap talaga.",friendly menu awesome sarap talaga
"This place really should be far better than it is - everything right is there. \n\nIts a funky looking bar, large enough for groups, does food, has a cafe bar vibe during the day and free wi-fi, and yet, in the few times I have been there all of these things have combined to make something far from great. \n\nFirstly, this place is bloody expensive - and that in itself is a huge down fall as Aspen is clearly marketed towards students. Even thier weekly deals are far from good value - the promise of a pitcher of energy drink and vodka (complete with picture of huge glass jug full of drink) for only \u00a35.99 yeilded a tiny - and I mean TINY- pitcher half full of ice and maybe a shot of vodka in it. Annoying.\n\nThe staff also are something out of nightmare - while most are pleasent but awfully slow and just a bit rubbish, some are rude, angry and genuinly hostile. \n\nI should like this place, but the combination of being too expensive and terrible staff keep me well away from it.",0,huggingface_baseline,"this place really should be far better than it is everything right is there. nnits a funky looking bar, large enough for groups, does food, has a cafe bar vibe during the day and free wifi, and yet, in the few times i have been there all of these things have combined to make something far from great. nnfirstly, this place is bloody expensive and that in itself is a huge down fall as aspen is clearly marketed towards students. even thier weekly deals are far from good value the promise of a pitcher of energy drink and vodka complete with picture of huge glass jug full of drink for only u00a35.99 yeilded a tiny and i mean tiny pitcher half full of ice and maybe a shot of vodka in it. annoying.nnthe staff also are something out of nightmare while most are pleasent but awfully slow and just a bit rubbish, some are rude, angry and genuinly hostile. nni should like this place, but the combination of being too expensive and terrible staff keep me well away from it.",place far well right nnit funky look bar large group food cafe bar vibe day free wifi time thing combine far great nnfirstly place bloody expensive huge fall aspen clearly market student thier weekly deal far good value promise pitcher energy drink vodka complete picture huge glass jug drink yeilde tiny mean tiny pitcher half ice maybe shot vodka staff nightmare pleasent awfully slow bit rubbish rude angry genuinly hostile nni like place combination expensive terrible staff away
"The beer here was pretty tasty. The meal I had, though super yummy and a large portion, was not worth the amount I paid.  The music was DEAFENING, the service was slightly lacking  (confusion with the orders, no split check, unhelpful) and overall experience was meh.",0,huggingface_baseline,"the beer here was pretty tasty. the meal i had, though super yummy and a large portion, was not worth the amount i paid. the music was deafening, the service was slightly lacking confusion with the orders, no split check, unhelpful and overall experience was meh.",beer pretty tasty meal super yummy large portion worth pay music deafen service slightly lack confusion order split check unhelpful overall experience meh
"just awful, listening to their sales pitch over and over by telemarketers felt more like I was dealing with AT&T than an actual school. And it took forever to get them to tell me how much the school costs, important to know for most people. Anyway this is not a real school.",0,huggingface_baseline,"just awful, listening to their sales pitch over and over by telemarketers felt more like i was dealing with att than an actual school. and it took forever to get them to tell me how much the school costs, important to know for most people. anyway this is not a real school.",awful listen sale pitch telemarketer feel like deal att actual school take forever tell school cost important know people real school
"I love oreganos. And i love their wings more than anything else. They are always crispy, meaty, and only drumettes. However today waa my first time in this location and was i dissapointed. The wings were more boiled texture than ceispy and just wanst good, tasting the skin soft was kind of gross. Pizza was ok but different too. I will be back and hopefully the wings was a one time thing.",0,huggingface_baseline,"i love oreganos. and i love their wings more than anything else. they are always crispy, meaty, and only drumettes. however today waa my first time in this location and was i dissapointed. the wings were more boiled texture than ceispy and just wanst good, tasting the skin soft was kind of gross. pizza was ok but different too. i will be back and hopefully the wings was a one time thing.",love oregano love wing crispy meaty drumette today waa time location dissapointed wing boil texture ceispy wanst good taste skin soft kind gross pizza ok different hopefully wing time thing
"okay, when i ordered their \""""famous\"""" carnitas...i thought i would be getting at least MORE than one for $6! NOPE, i only got one small ass carnita! im telling you i was hungry as hell b/c my bf and i had drank quite a bit a from the other night so you guys already know im gonna need some food in my system and water.\n\ni was so shocked that it was only ONE carnita for that price..dont get me wrong..it was pretty damn good. but DAMN, seriously?  i ordered their hot and soup since our waitress did say their plates do run small and now i know why she meant by small ..she meant quantity. (hence the ONE carnita!) she did also say it is a sharing type of dining experience but how am i supposed to share with that one carnita and a med size bowl of hot and sour soup?!?!\n\nmy bf ordered their mole carnita and yes it was small and there was only one. my guy can eat and i dont know why i was more dissapointed than he was lol. you guys can tell i was hungryyy and my fattyass side was showing. he also ordered their street pork sandwich which was $10...and it was a the size of a mini and i mean MINI pancake.....i even said...\""""are you serious??\"""" \n\nservice was good, a little too invasive and too pushy for me..probably it was b/c our waitress was training but it was little bit too much..always trying to talk to us when we were eating..trying to make us buy more small size entrees...i totally get what they are trying to do but girl i gotta eat in peace!!\n\nour bill was $30 for those 2 carnitas, 1 small ass sandwhich and a bowl of hot and sour soup. \n\ni personally wouldnt try this place again bc of the portions and prices but if youre looking for that asian/mexican fusion place...this is it for you. BUT if you are a fat ass like myself or need that good amt of food in your system..this isnt your place.",0,huggingface_baseline,"okay, when i ordered their famous carnitas...i thought i would be getting at least more than one for 6! nope, i only got one small ass carnita! im telling you i was hungry as hell bc my bf and i had drank quite a bit a from the other night so you guys already know im gonna need some food in my system and water.nni was so shocked that it was only one carnita for that price..dont get me wrong..it was pretty damn good. but damn, seriously? i ordered their hot and soup since our waitress did say their plates do run small and now i know why she meant by small ..she meant quantity. hence the one carnita! she did also say it is a sharing type of dining experience but how am i supposed to share with that one carnita and a med size bowl of hot and sour soup?!?!nnmy bf ordered their mole carnita and yes it was small and there was only one. my guy can eat and i dont know why i was more dissapointed than he was lol. you guys can tell i was hungryyy and my fattyass side was showing. he also ordered their street pork sandwich which was 10...and it was a the size of a mini and i mean mini pancake.....i even said...are you serious?? nnservice was good, a little too invasive and too pushy for me..probably it was bc our waitress was training but it was little bit too much..always trying to talk to us when we were eating..trying to make us buy more small size entrees...i totally get what they are trying to do but girl i gotta eat in peace!!nnour bill was 30 for those 2 carnitas, 1 small ass sandwhich and a bowl of hot and sour soup. nni personally wouldnt try this place again bc of the portions and prices but if youre looking for that asianmexican fusion place...this is it for you. but if you are a fat ass like myself or need that good amt of food in your system..this isnt your place.",okay order famous carnita think get nope get small ass carnita m tell hungry hell bc bf drink bit night guy know m go to need food system shocked carnita price dont wrong pretty damn good damn seriously order hot soup waitress plate run small know mean small mean quantity carnita sharing type dining experience suppose share carnita med size bowl hot sour bf order mole carnita yes small guy eat not know dissapointed lol guy tell hungryyy fattyass show order street pork sandwich size mini mean mini pancake say nnservice good little invasive pushy probably bc waitress training little bit try talk eat try buy small size entree totally try girl get to eat bill carnita small ass sandwhich bowl hot sour soup nni personally not try place bc portion price look asianmexican fusion place fat ass like need good amt food system not place
"We came back again. But this time Mom and I brought 2 of my other sisters along. I had higher expectations for my second visit. NOPE. I did order the Grilled Asparagus which I wanted to try from my last visit. What a disappointment! I received 6 very thin and shriveled spears. SIX! The flavor was good but definitely not worth the 7 or 8 bucks I spent on it. I was expecting big thick plump spears and more than 6. That is highway robbery and only reflects greed upon investors/management. I don't mind spending 12 dollars for a burger because they are flavorful, juicy, and worth the money. But the Grilled Aspargus experience has really turned me off and put negative thoughts in my mind about the people behind Cold Beers and Cheeseburgers. Once again, it took forever for us to receive our check. Pretty sure we won't return.",0,huggingface_baseline,"we came back again. but this time mom and i brought 2 of my other sisters along. i had higher expectations for my second visit. nope. i did order the grilled asparagus which i wanted to try from my last visit. what a disappointment! i received 6 very thin and shriveled spears. six! the flavor was good but definitely not worth the 7 or 8 bucks i spent on it. i was expecting big thick plump spears and more than 6. that is highway robbery and only reflects greed upon investorsmanagement. i don't mind spending 12 dollars for a burger because they are flavorful, juicy, and worth the money. but the grilled aspargus experience has really turned me off and put negative thoughts in my mind about the people behind cold beers and cheeseburgers. once again, it took forever for us to receive our check. pretty sure we won't return.",come time mom bring sister high expectation second visit nope order grill asparagus want try visit disappointment receive thin shriveled spear flavor good definitely worth buck spend expect big thick plump spear highway robbery reflect greed investorsmanagement mind spend dollar burger flavorful juicy worth money grill aspargus experience turn negative thought mind people cold beer cheeseburger take forever receive check pretty sure will return
"Great place, I like the layout - the alcohol area is at the front of the store.  Love their chicken salad from the deli.  Their cashiers are really good and friendly.",1,huggingface_baseline,"great place, i like the layout the alcohol area is at the front of the store. love their chicken salad from the deli. their cashiers are really good and friendly.",great place like layout alcohol area store love chicken salad deli cashier good friendly
"My husband and I went there for lunch today. Although, we were the first ones there, the service was horrible. The root beer that I got had no carbonation, so I ordered an iced tea which was left empty for what seemed to be an eternity before I got refill. I ordered my burger medium rare and got well done, plus the hamburger was very dry and tasted like saw dust. the clam strip appetizer was a very small amount of clam strips plus they were coated in a heavy batter that tasted like flour. It should be Red Robin..YUK, not yum",0,huggingface_baseline,"my husband and i went there for lunch today. although, we were the first ones there, the service was horrible. the root beer that i got had no carbonation, so i ordered an iced tea which was left empty for what seemed to be an eternity before i got refill. i ordered my burger medium rare and got well done, plus the hamburger was very dry and tasted like saw dust. the clam strip appetizer was a very small amount of clam strips plus they were coated in a heavy batter that tasted like flour. it should be red robin..yuk, not yum",husband go lunch today one service horrible root beer get carbonation order iced tea leave eternity get refill order burger medium rare get plus hamburger dry taste like see dust clam strip appetizer small clam strip plus coat heavy batter taste like flour red robin yuk yum
"My sales person was really great at this location. Didn't end up buying a CLS 550 that I wanted at this location due to availability of what I wanted. However, would go back when I am ready for my next Mercedes Benz. Thank you!",1,huggingface_baseline,"my sales person was really great at this location. didn't end up buying a cls 550 that i wanted at this location due to availability of what i wanted. however, would go back when i am ready for my next mercedes benz. thank you!",sale person great location end buy cls want location availability want ready mercede benz thank
"Yelp, why isn't a zero star review possible?! This place downright sucks! Elevators that are out of service/so rickety they should be out of service, filthy rooms that stink like mildew and old dirty carpets, a pool that's surrounded by a building so there's barely any sun for a good part of the day. Ice machines that don't work, staff that waits 5 minutes before answering your call. This place is a disaster zone, and quite honestly, its a waste of prime space on the strip. they're remodelling it, but it should just be demolished and replaced with something new. There's nothing imperial about this palace, and I, as the Empress, was not well pleased.",0,huggingface_baseline,"yelp, why isn't a zero star review possible?! this place downright sucks! elevators that are out of serviceso rickety they should be out of service, filthy rooms that stink like mildew and old dirty carpets, a pool that's surrounded by a building so there's barely any sun for a good part of the day. ice machines that don't work, staff that waits 5 minutes before answering your call. this place is a disaster zone, and quite honestly, its a waste of prime space on the strip. they're remodelling it, but it should just be demolished and replaced with something new. there's nothing imperial about this palace, and i, as the empress, was not well pleased.",yelp zero star review possible place downright suck elevator serviceso rickety service filthy room stink like mildew old dirty carpet pool surround building barely sun good day ice machine work staff wait minute answer place disaster zone honestly waste prime space strip remodelle demolish replace new imperial palace empress pleased
I have not been to resturant but I was able to get the resturant delievered through delicious delieveries. We were very weary of trying a new place- so we had food on stand by..Much to our surprise though- the burger was wonderful! I ate the whole thing on my own. The fries weren't overdone and they were the crinkle cut fries as an added bonus. The chili was okay but when paired with the cheese the chili tasted a ton better. The highlight for me was the fry dipping sauce..I ended up dipping the burger in it AND the fries in their fry dipping sauce. I do wish the burger was a little bit larger but other than the the food was great!,1,huggingface_baseline,i have not been to resturant but i was able to get the resturant delievered through delicious delieveries. we were very weary of trying a new place so we had food on stand by..much to our surprise though the burger was wonderful! i ate the whole thing on my own. the fries weren't overdone and they were the crinkle cut fries as an added bonus. the chili was okay but when paired with the cheese the chili tasted a ton better. the highlight for me was the fry dipping sauce..i ended up dipping the burger in it and the fries in their fry dipping sauce. i do wish the burger was a little bit larger but other than the the food was great!,resturant able resturant delievere delicious delieverie weary try new place food stand surprise burger wonderful eat thing fry overdone crinkle cut fry add bonus chili okay pair cheese chili taste ton well highlight fry dipping sauce end dip burger fry fry dipping sauce wish burger little bit large food great
"Shame on you Rachel's Kitchen for letting this location fail. Bad reviews all over the place you'd think you'd do something to fix it. 30 minute ticket time is AWFUL. Staff is rude. I've been here a handful of times because its a mile from my house, everytime I leave angry. This is a perfect example of why some restaurants shouldn't franchise.",0,huggingface_baseline,"shame on you rachel's kitchen for letting this location fail. bad reviews all over the place you'd think you'd do something to fix it. 30 minute ticket time is awful. staff is rude. i've been here a handful of times because its a mile from my house, everytime i leave angry. this is a perfect example of why some restaurants shouldn't franchise.",shame rachel kitchen let location fail bad review place think fix minute ticket time awful staff rude handful time mile house everytime leave angry perfect example restaurant franchise
"I vowed to go back to Hash House A Go Go after trying it for the first time at the Imperial Palace and not liking what I ordered (http://www.yelp.com/biz/hash-house-a-go-go-las-vegas-5?hrid=iNK3civmn3ucUVSnXr1Xeg).  What brought me back was seeing how great everyone else's food looked compared to mine.  I was very disappointed the first time around and had to give it another shot. I was already staying at the Rio, so this location was very convenient.  There were several things that I liked better about this Hash House than at the Imperial Palace, mostly that it felt less stuffy.  Overall, it was a much better dining experience. \n\nMy instincts to give it another shot paid off as I really enjoyed my food.  I ordered the bacon waffle, which was a waffle with bacon in the center that stuck out of each corner.  My plan was to order a waffle and a side of bacon, but this covered all my bases!  It was slightly on the salty side, but my waiter had warned me about that prior to ordering.  It was a unique and tasty breakfast plate that I thoroughly enjoyed.  \n\nMy opinion of Hash House A Go Go significantly upgraded after this visit.  The food, service, and atmosphere were all excellent.  There were also many other things on the menu that I would like to try and I look forward to going back.",1,huggingface_baseline,"i vowed to go back to hash house a go go after trying it for the first time at the imperial palace and not liking what i ordered what brought me back was seeing how great everyone else's food looked compared to mine. i was very disappointed the first time around and had to give it another shot. i was already staying at the rio, so this location was very convenient. there were several things that i liked better about this hash house than at the imperial palace, mostly that it felt less stuffy. overall, it was a much better dining experience. nnmy instincts to give it another shot paid off as i really enjoyed my food. i ordered the bacon waffle, which was a waffle with bacon in the center that stuck out of each corner. my plan was to order a waffle and a side of bacon, but this covered all my bases! it was slightly on the salty side, but my waiter had warned me about that prior to ordering. it was a unique and tasty breakfast plate that i thoroughly enjoyed. nnmy opinion of hash house a go go significantly upgraded after this visit. the food, service, and atmosphere were all excellent. there were also many other things on the menu that i would like to try and i look forward to going back.",vow hash house try time imperial palace like order bring see great food look compare disappointed time shot stay rio location convenient thing like well hash house imperial palace feel stuffy overall well dining experience nnmy instinct shot pay enjoy food order bacon waffle waffle bacon center stick corner plan order waffle bacon cover basis slightly salty waiter warn prior order unique tasty breakfast plate thoroughly enjoy nnmy opinion hash house significantly upgrade visit food service atmosphere excellent thing menu like try look forward go
"I struggled over giving Hemma 3 or 4 stars....... so I would prefer to say this place is a 3.5.\n\nNot because this place isn't good!? They have a decent selection of beer on tap, cocktails were of a good standard and the food is totally delish!! The Food. Seriously. Huuuuge yummy salads. I had roasted butternut squash, blue cheese, chorizo and pine nut salad. And is was maahoooosive and utterly tasty. BUT Hemma is just so lacking any of the character that is typical of the Boda Bars. It's not cosy or welcoming like Sofi's or Joseph Pearce!? It's quite air-y, contemporary and spacious but not in a way that makes me want to spend the whole night snuggled up in here. They do however have a few seats outside which is a bonus for the few sunny days we get.\n\nSo I would go here to eat and not hang about. It just missing that certain Je Ne Sais Quoi.",1,huggingface_baseline,"i struggled over giving hemma 3 or 4 stars....... so i would prefer to say this place is a 3.5.nnnot because this place isn't good!? they have a decent selection of beer on tap, cocktails were of a good standard and the food is totally delish!! the food. seriously. huuuuge yummy salads. i had roasted butternut squash, blue cheese, chorizo and pine nut salad. and is was maahoooosive and utterly tasty. but hemma is just so lacking any of the character that is typical of the boda bars. it's not cosy or welcoming like sofi's or joseph pearce!? it's quite airy, contemporary and spacious but not in a way that makes me want to spend the whole night snuggled up in here. they do however have a few seats outside which is a bonus for the few sunny days we get.nnso i would go here to eat and not hang about. it just missing that certain je ne sais quoi.",struggle give hemma star prefer place place good decent selection beer tap cocktail good standard food totally delish food seriously huuuuge yummy salad roast butternut squash blue cheese chorizo pine nut salad maahoooosive utterly tasty hemma lack character typical boda bar cosy welcome like sofi joseph pearce airy contemporary spacious way make want spend night snuggle seat outside bonus sunny day eat hang miss certain je ne sais quoi
They didn't even have bollio when I went in and all the bread was overpriced,0,huggingface_baseline,they didn't even have bollio when i went in and all the bread was overpriced,bollio go bread overprice
"EVERYONE AND ANYONE NEEDS TO KNOW HOW AWFUL THIS ESTABLISHMENT IS!! \n\nI bought a groupon thinking it would be a great experience while my husband and I and another couple visited las vegas. In the print in the groupon it says only one groupon per party so we were all four well aware that we would probably have to sit at seperate tables while we dined so we could take advantage of both groupons. \nSo we made reservations, took a cab for $30.00 to this place, ( take note this place is off the strip and first pulling up looks like a hole in the wall, grungy, not nice as you would expect from a brazillian restaruant )\nWe then proceeded to tell the employees that we have a groupon and would be sitting at different tables, different checks etc. \n\nAbout a minute passed after we were sat when a gentleman I presume must have been the owner came up and told us he could not let us use both groupons because we are the same party. At the point I said \""""we are not the same party we are seperate tables seperate bills, im not even sitting with them at the same tables\"""" I am not exaggerrating when I say that this business owner or whoever he was sat there and argued with me and told us that he saw us come in together same cab and although we are at different tables because of the fact we know eachother he will not let us use our groupons. He also proceeded to ask me like im some idiot \"""" can you not understand me, let me explain this to you. \"""" he even printed out the groupon to show me it has to be seperate parties. WE WERE IN SEPERATE PARTIES..... \n\nwe ending up leaving not using our groupon and I am so thankful for that because look at these reviews below. People get sick, the meat is raw... um the owner patricia whoever whatever she is swearing at customers who left a bad review calling them fucking liars and sad human race. Seriously what does that tell you about this establishment?????? \n\nAll of it makes sense now there was not one other person eating in this restaruant when we were in there. \n\nBERTOLUCCI BRAZILIAN STEAKHOUSE is BY FAR the worst customer service I have ever had.. in my life. DO NOT GO HERE. \n\nlets see what kind of restraint Patricia from Bertolucci has when responding to my review.. whether she'll cuss at me or call me a pathetic human.... \nstand up business right there.",0,huggingface_baseline,"everyone and anyone needs to know how awful this establishment is!! nni bought a groupon thinking it would be a great experience while my husband and i and another couple visited las vegas. in the print in the groupon it says only one groupon per party so we were all four well aware that we would probably have to sit at seperate tables while we dined so we could take advantage of both groupons. nso we made reservations, took a cab for 30.00 to this place, take note this place is off the strip and first pulling up looks like a hole in the wall, grungy, not nice as you would expect from a brazillian restaruant nwe then proceeded to tell the employees that we have a groupon and would be sitting at different tables, different checks etc. nnabout a minute passed after we were sat when a gentleman i presume must have been the owner came up and told us he could not let us use both groupons because we are the same party. at the point i said we are not the same party we are seperate tables seperate bills, im not even sitting with them at the same tables i am not exaggerrating when i say that this business owner or whoever he was sat there and argued with me and told us that he saw us come in together same cab and although we are at different tables because of the fact we know eachother he will not let us use our groupons. he also proceeded to ask me like im some idiot can you not understand me, let me explain this to you. he even printed out the groupon to show me it has to be seperate parties. we were in seperate parties..... nnwe ending up leaving not using our groupon and i am so thankful for that because look at these reviews below. people get sick, the meat is raw... um the owner patricia whoever whatever she is swearing at customers who left a bad review calling them fucking liars and sad human race. seriously what does that tell you about this establishment?????? nnall of it makes sense now there was not one other person eating in this restaruant when we were in there. nnbertolucci brazilian steakhouse is by far the worst customer service i have ever had.. in my life. do not go here. nnlets see what kind of restraint patricia from bertolucci has when responding to my review.. whether she'll cuss at me or call me a pathetic human.... nstand up business right there.",need know awful establishment nni buy groupon think great experience husband couple visit las vegas print groupon say groupon party aware probably sit seperate table dine advantage groupon nso reservation take cab place note place strip pull look like hole wall grungy nice expect brazillian restaruant nwe proceed tell employee groupon sit different table different check etc nnabout minute pass sit gentleman presume owner come tell let use groupon party point say party seperate table seperate bill m sit table exaggerrate business owner sit argue tell see come cab different table fact know eachother let use groupon proceed ask like m idiot understand let explain print groupon seperate party seperate party nnwe end leave groupon thankful look review people sick meat raw um owner patricia swear customer leave bad review call fuck liar sad human race seriously tell establishment nnall make sense person eat restaruant nnbertolucci brazilian steakhouse far bad customer service life nnlet kind restraint patricia bertolucci respond review cuss pathetic human nstand business right
"Well, the nicest thing I guess I can say about the Luxor is that their bathroom was clean.  I just absolutely refuse to use the bathroom at the Excalibur so we made the extra walk, (just barely) and made it to the Luxor.\n\nI did notice that their light that shines into the night sky is barely a fraction of what it used to be.  Hardly a landmark hotel anymore I guess.",0,huggingface_baseline,"well, the nicest thing i guess i can say about the luxor is that their bathroom was clean. i just absolutely refuse to use the bathroom at the excalibur so we made the extra walk, just barely and made it to the luxor.nni did notice that their light that shines into the night sky is barely a fraction of what it used to be. hardly a landmark hotel anymore i guess.",nice thing guess luxor bathroom clean absolutely refuse use bathroom excalibur extra walk barely notice light shine night sky barely fraction hardly landmark hotel anymore guess
"I've never had Thai food before so I suppose I have nothing to compare it to, but this restaurant didn't serve very tasty food. Maybe it was just what I ordered. I don't know. Plus it had a funny smell. It wasn't terrible but I'm not going back.",0,huggingface_baseline,"i've never had thai food before so i suppose i have nothing to compare it to, but this restaurant didn't serve very tasty food. maybe it was just what i ordered. i don't know. plus it had a funny smell. it wasn't terrible but i'm not going back.",thai food suppose compare restaurant serve tasty food maybe order know plus funny smell terrible go
